C.H.All.1	C.P.All.18	C.PH.All.4	C.PH.All.12	C.PH.All.6	C.H.MSI.4	C.H.All.8	C.P.Kidney.2	C.H.All.10	C.H.Lung.3	C.H.All.12	C.H.All.13	C.H.MSI.9	C.PH.Breast.5	C.PH.MSI.9	C.PH.All.29	C.H.MSI.6	C.PH.All.23	C.H.All.21	C.H.Colon.7	C.H.All.23	C.PH.All.32	C.PH.Prostate.7	C.PH.All.11	C.H.All.30	C.PH.All.34	C.H.All.32	C.H.Ovary.1	C.PH.Biliary.3	C.H.Kidney.1	C.H.Bladder.3	C.PH.Other.4	C.H.Bladder.9	C.H.Colon.13	C.PH.Other.3	C.PH.Breast.10	C.H.Prostate.2	C.PH.Liver.4	C.H.MSI.3	C.H.CNS.2	C.PH.CNS.2	C.PH.Colon.14	C.H.Colon.12	C.PH.MSI.8	C.PH.Lung.9	C.PH.MSI.16	C.PH.Prostate.13	C.PH.Skin.7	C.P.All.2	C.P.All.3	C.P.Other.12	C.P.All.10	C.P.All.11	C.P.Other.13	C.P.All.13	C.P.Other.8	C.P.Other.20	C.P.Other.25	C.P.Other.6	C.P.Other.10	C.P.Head.3	C.PH.Ovary.1	C.PH.Pancreas.6	C.P.Colon.6	C.PH.All.2	C.P.Other.7	C.P.Ovary.2	C.P.Uterus.5	C.PH.All.30	C.PH.Ovary.2
A[Del(T):R6]G	0.0139125263996507	0.000644877601432282	0.00135200557644913	0.00375242804074526	0.00105270424431242	0.00150911844538294	0.0015015457451238	0.00338512478967371	0.00132396385486423	0.00224987462947929	0.000679133394762227	0.00150418566126003	0.000562973261830255	0.000996847344480103	0.00117505735929539	0.00179199669200147	0.00352558711403601	0.001021773621608	0.0122104629933812	0.00356487748341596	0.000313450066840723	0.00236273350888055	0.000780722644055691	0.000121426449460749	0.0053327928490162	0.00963394333997089	0.0019070457950162	0.00130069103915093	0.00173070111825375	0.010630185659504	0.00151142478392539	0.0021140288163331	0.000540083979612798	0.00630042705614243	0.00172917737529581	0.000918607694673404	0.000437337094331459	0.00190910874845779	0.000776609736608259	0.000748512881634481	0.000404327022271605	0.00194703557466101	0.00120687691760663	0.000437263434629624	0.00202660919368552	0.0019603636808353	0.00217259663605497	0.0107432047686889	0.0016177178951345	0.000721243478839523	0.00132357303279539	0.0011634157573922	0.00174504389609089	0.0041702727485031	0.00669806248770542	0.000989463741096001	0.00310332084970945	0.00249121324321785	0.0276186292598937	0.00909655114009253	0.00414839894422671	0.00359878698889639	0.00252553410574201	0.023883439392258	0.00158945074943457	0.0210942320075661	0.0016918628609959	0.00259096845162839	0.000507102039076894	0.000725884647803569
A[Del(T):R7]A	0.0371990572803284	0.00427460681737807	0.00453509317800757	0.00778636830604271	0.00154281952227697	0.00265375401429092	0.000878018889461357	0.00185955766298014	0.00156824511101321	0.00173336064031126	0.000382254504069465	0.00193195178850351	0.0060450898842049	0.00110637582243361	0.000501989365567087	0.0050571721253526	0.00475633390677273	0.0005102863321849	0.0077129813792496	0.010520560247857	0.00280028433206354	0.00194356913907968	0.00198801387187014	0.000898142163835412	0.0207767544992879	0.0323397663014723	0.00121579416398006	0.00154723082853488	0.00444685920630835	0.0292636687929573	0.00131159641829078	0.00541916962399205	0.00088112107320869	0.00235899098481164	0.000753063981891863	0.00155922110297427	0.000762802407675607	0.00102580032932169	0.00171334435381854	0.00323909726113098	0.00233986833898382	0.00939482045971845	0.000872437756737829	0.00517147666512433	0.000650160126870952	0.00177482907682634	0.00422313725029563	0.0328887082021873	0.00104507033595575	0.00190317642034234	0.000530868219488013	0.000570704942215039	0.00156875475344715	0.0135589459689379	0.00525435349451978	0.000844845207873133	0.00408631814865947	0.00782321354945964	0.0485301144884973	0.0265672195789505	0.00957689996357452	0.00564644379330405	0.00154616529638514	0.0279392206743176	0.00365721527652978	0.0359643190540893	0.0082275900563087	0.00381540164537922	0.000607338143398846	0.000872962676879796
A[Del(T):R7]C	0.020529396701667	0.00309697271847205	0.0020987821452458	0.0447824218893078	0.00114865344428441	0.000438813482759362	0.000616402570625177	0.00197208650568921	0.00131738281039247	0.00234949381811137	0.000721153466759135	0.00138465350604389	0.00550406074684488	0.00263878234381092	0.000606969851944998	0.00144678365547552	0.00632202596056952	0.000750724742839604	0.00624205487669883	0.00907204884703218	0.00203775143851407	0.001913095918992	0.00114927943043706	0.000322325763384078	0.0137701279007248	0.0247916456171583	0.00208565443372069	0.00110402039787608	0.00660171479791594	0.0146096076469078	0.00132100958560934	0.0060834424520293	0.000488924986686489	0.010555904639378	0.000618443087885842	0.001098383477759	0.000488530152803713	0.000564108645853227	0.00143313710634401	0.00235514182336246	0.00135539739462986	0.0374565140588474	0.00212566602048771	0.00325591171943851	0.00445537469420293	0.00192286474919379	0.039113175802868	0.019258375840659	0.00119096763935342	0.000862801726776475	0.000531619005420111	0.000182031036870888	0.0022601949560901	0.0122371473457407	0.00599760989581961	0.00106490821874636	0.00636947110669273	0.00924025722365663	0.0273331386722353	0.0222287105174752	0.0102484488800161	0.00451070314773452	0.00216171283249622	0.0241653811460012	0.00398910720392967	0.0168024219122553	0.0068342781834011	0.00521111841610828	0.0011835324011927	0.000369243316614185
A[Del(T):R7]G	0.0301477659666743	0.00255236464765234	0.00236719772749796	0.00741841252575924	0.000393112832290953	0.00030066849744623	0.000279770673413499	0.0014549960711344	0.000890907413146992	0.00154669259718197	0.00109874057278336	0.00301113423121726	0.00129921712646472	0.000717338889579668	0.000437362347956141	0.000771131550586787	0.00591705413916376	0.000705441883392844	0.00575884433073297	0.00523658887013711	0.00163941406293467	0.000994974851463904	0.00106843144147176	0.000330045590634563	0.00977201204159719	0.0194451833259886	0.00171673016490029	0.0012128314577093	0.00249006486775443	0.0220094849604771	0.000422075805497193	0.00353661821413078	0.000408791899240923	0.0129699063248017	0.00111620889463004	0.000646885590873618	0.00108239915844074	0.000384702181661687	0.00121432175435504	0.00086524607018992	0.000746928477668784	0.00521645833819811	0.0020445126066589	0.00147764224079777	0.0029486260922757	0.0019673958051092	0.00553689896514309	0.0243677339221221	0.000436466341963998	0.000616114826585719	0.000350710878531533	1.30297932012566e-06	0.000839120521307261	0.00639118172011047	0.004458771821512	0.000447083309846947	0.00236380290867988	0.0038677884798515	0.0345981750792673	0.0164121069610308	0.00716682784783241	0.00346094225599733	0.00130257500920364	0.0256785132659645	0.00248879147539483	0.0330036021860091	0.00496857708572512	0.00187685102186606	0.00059548333606404	0.000903680659311188
A[Del(T):R8]A	0.0583938608655539	0.00500188958764206	0.00560560881415145	0.00914445046012145	0.000812331818016875	0.000293617845081632	0.000312385231238519	0.000585998827219916	0.000629491725895869	0.00214401756623325	0.00112522063741576	0.00150593065622668	0.0109624736345361	0.000831597892219938	0.000374466667288992	0.00527890476420166	0.0076310222402951	0.000255055036145865	0.00575728828676559	0.0152819850341156	0.0069334428154177	0.000527759810079269	0.00131469010534042	0.000149112139451327	0.03055122523141	0.0472521082552046	0.000737116850677594	0.00115167075563006	0.00695694986830813	0.0451868947624824	0.00221392386799008	0.00783447752207588	0.000850878290527052	0.00291775598040544	0.000254445225293486	0.00302367883865307	0.000965212452853574	0.000593850981977645	0.00160063443532222	0.00484042014883371	0.00270956682705399	0.00543748939837362	0.000597051426569052	0.00796675495594482	0.00153918415771661	0.00146089372935162	0.00293382318763223	0.0460307406665086	0.000219791669162971	0.0012129691383867	0.000474340295350427	0.000753556373472673	0.000656430173957849	0.0209563408691744	0.00296163867327142	0.000783957858509499	0.00145420030377212	0.00634841185155745	0.00142919501079231	0.0357759474623757	0.00967271583037835	0.00446321113511509	0.000746318174961971	0.00203699932438036	0.00364431946889978	0.0358987676410783	0.0105596090010586	0.00258903864824451	0.00195144608783559	0.00198253405969463
A[Del(T):R8]C	0.0349764711603995	0.00433783172277988	0.00378813397368254	0.0722008079065982	0.000305839311114611	0.000817915508487472	0.000243153943699895	0.000807201227268117	0.00106461141398804	0.00215161509888475	0.00203663127767229	0.00196147128668949	0.00175170471802501	0.00230034607951654	0.000252191251748251	0.00458454431919325	0.0136063391799805	0.00046317017068546	0.00230982638169761	0.010871771599434	0.00383836790840259	0.000404246790693877	0.00179797953733059	0.000565523297450688	0.0129900816067892	0.0341649161313469	0.0020505719693266	0.000840718296623466	0.005963369292425	0.0256232234039907	0.00137156388702914	0.007638113370036	0.00154423351570326	0.00957271958858944	0.0010912737222973	0.0030629567867914	0.00109594483433066	0.000831876257104356	0.000882733239827318	0.00512885392936238	0.00286955665843541	0.0678165857913739	0.00188088119561179	0.00354977250613155	0.00249408246166028	0.00228107325071567	0.0679150282887831	0.0288656863949065	0.000259074186781198	0.000323666443642901	0.00104650174110386	0.000765669255300508	0.000664059892697949	0.0083014149145672	0.0044915540780071	0.000333285119769936	0.00259492025943963	0.000406197214420747	0.000702296232528049	0.0256041192603135	0.00986551269749406	0.00426785555239777	0.000647125254912755	0.00381939768403914	0.00292432141351588	0.00978740112899694	0.00881418494505978	0.00294491603488601	0.00229953831293907	0.00107149795582937
A[Del(T):R8]G	0.0376145369753262	0.00252962939556177	0.00195666154418691	0.00499919917074216	0.000730576710939108	0.00038065555929997	0.000235135979966041	0.00056699988993672	0.000724910941867464	0.000996409431606828	0.000624392639653574	0.00136424675935046	0.00116506597390728	0.00110201736148625	0.000263624222335692	0.00103959489308243	0.00531631228486512	0.000293927811229184	0.00231492227070632	0.006722176404106	0.00314421295089528	0.000359017428840736	0.00146164131083168	0.000124068652239933	0.0039492271141968	0.0209230794280775	0.00186310606738321	0.000798640320753754	0.00231071692156887	0.0287920161714662	0.000621373317788557	0.00315163932982032	0.000620285644796872	0.0113498341571586	0.000411829596613458	0.0012993060165571	0.000438813462275865	0.00119113654716616	0.00052550378352063	0.00366910872276039	0.0024758992633291	0.00155934328201676	0.000936870573396545	0.00286768597577995	0.00234594894398302	0.00402497129681157	0.00445144695447887	0.0259057831731868	0.000164245442973032	9.86668035343437e-05	0.000373015477264294	0.00077951944288851	0.000597400336733425	0.00269684049790972	0.00136897834545083	0.000607344662811709	0.000396951787430713	0.00407753277173516	0.000976791044610773	0.015036703176578	0.00496263089554937	0.00199582000772404	0.000460427883863301	0.00573375404052276	0.00172811453128891	0.0106099672078857	0.00669919696049644	0.00178723239556251	0.00120632376862088	0.000656928641026067
A[Del(T):R(9,)]A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A[Del(T):R(9,)]C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A[Del(T):R(9,)]G	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C[Del(T):R1]A	0.000120800638584829	0.000561745001202298	0.00199782993805648	0.000439269171613646	0.00324270863652006	0.00787478200737251	0.00298251906951352	0.00673684165515066	9.78856254312807e-05	0.00465351121295678	0.0016526096373487	0.00337312374263418	0.00172865127407255	0.00246905040935693	0.00816834320594248	0.00317230819651671	0.000136921970688456	0.00686460087044584	0.000351758927303213	0.00182223565599242	0.000289271119109998	0.0104041331311179	0.00144959245213591	0.00431347645188468	8.55196704328461e-06	0.00137045104536732	0.00108917380950391	0.00183398548738347	0.000968028518996773	0.000495715006874705	0.0039199822384055	0.00150070946639722	0.00171722086108746	0.000593453771540479	0.00738238987511501	0.0042986216562115	0.00765275323982486	0.00505834736341334	9.44775645463728e-05	0.000685558761480767	0.000800413053740347	0.000244361640485374	0.0072664376625291	0.000167073048323526	0.0016285769953217	0.000768874243042972	0.000979775418797477	9.43276268097608e-05	0.00761837175669331	0.0113553436706962	0.00203428576576818	0.000189945429778318	0.00694600961297378	0.000207530865698625	0.00910476178067927	0.00614082596924329	0.000687338394647365	0.00364091669169604	0.000404264414199623	0.00174813316599573	0.00257596618107044	0.00559655158105565	0.00814496590746349	0.000150455403952641	0.00170338850091016	4.15674436106251e-05	0.000260431607586733	0.00536398770098429	0.000572980392448864	0.00300751268647016
C[Del(T):R1]C	0.00039441002631415	0.000302414499359834	0.00222630865958902	0.000791214678280564	0.003011795642277	0.00197824574989066	0.00346536120178047	0.00663129781620033	0.000828002114187216	0.00392131762507239	0.0038073422730733	0.0017896862266384	0.0014260493205992	0.00154704102846071	0.00247351089307621	0.00794558995899458	9.88506982230402e-05	0.00840036726108832	0.000495869676569008	0.00155382435510983	0.000394568542638753	0.00367269567615488	0.00124197031470162	0.000758518978712806	0.000299639545279084	0.00121046503685623	0.00282265575487778	0.00234326280032153	0.000361666258540658	0.000609773327040566	0.004348845383077	0.00105049966100366	0.00319942581231103	0.00224327154426571	0.00711432769860343	0.00240291946418555	0.00205281580829835	0.00406557964320799	0.000175710019632577	0.000419482260673059	0.00123120948355757	0.000691690332472776	0.0045301568444635	0.000177411899888571	0.00190567249941928	0.000581190456798712	0.000906700298507103	0.000371060524964323	0.00612360312362923	0.00334923245541437	0.00133649280737692	0.000190283239231684	0.00530153959982615	0.000124657717462353	0.0066692052846024	0.00638045358327812	0.000483870913178914	0.00625196837885979	0.000567765529354353	0.00155620130464914	0.00223590429336774	0.0048890422469799	0.00581645084503596	0.000178415229706771	0.000991006462037	7.72986633295933e-05	0.000390647411380099	0.00495923398564836	0.00180137152586527	0.00432866368906612
C[Del(T):R1]G	8.30919481041643e-05	0.000649528570621578	0.000454916616702306	0.000435769773219138	0.00226164240677136	0.00161551557795831	0.00341223708455993	0.00904418787071725	0.000180154610197147	0.00483915300984556	0.00184831660509546	0.00308049778114196	0.00149175418602344	0.00304381801745943	0.00499646631056392	0.00509653725646565	0.000138707018820962	0.0109882648035267	0.000231614974762083	0.00157620838567702	0.000187418408888996	0.0105533492815233	0.000486047870336273	0.00197335786522882	0.000169079515084939	0.000612530511249181	0.00429958514504481	0.00172681734865291	0.00147587824004865	0.000269197547573131	0.0045419527662052	0.00111027222915087	0.00118718352016595	0.00020282963712805	0.0100422988721408	0.00306625358207738	0.00389133680946626	0.00395648111768611	3.01312687924025e-05	0.00034757417435174	0.00158832818103132	0.000228677603781797	0.00731073862616533	0.000145195343417629	0.00118439936707196	0.000484047419763161	0.000672801928407831	0.000190218963248473	0.0112009537687196	0.00397342317208835	0.00154233328376061	0.000383703280530338	0.00943109079105792	3.20071645065115e-05	0.00801868338574908	0.011332779763633	0.000994941840948955	0.00893687901682336	0.000309410257887787	0.000961234193760155	0.00342585907257258	0.00597070559640785	0.0103269921680247	2.43635171173311e-05	0.00195339005408915	1.74045985824474e-05	0.000271437712357004	0.00642669615694806	0.000864865291216668	0.00408403086179938
C[Del(T):R2]A	0.000155542512489475	0.000378731961572767	0.00160488876101423	0.000240732662099164	0.00130915721061563	0.020726288895103	0.0010762269760879	0.0056540341512778	8.32057460510354e-05	0.00383265136866619	0.00164265432013082	0.00708453414838817	0.000648875392310197	0.00111867164315501	0.00816087079667144	0.00199581857089618	2.44932014247142e-05	0.00625413219909435	0.000951009437338469	0.000976929755835309	0.000106401691580364	0.00684496057790448	0.000337802037781249	0.000271618445700091	0.000132341689994829	0.000894498077719912	0.00182020610543478	0.00117650652858737	0.000510039502623376	0.000435363034845862	0.00199749685585518	0.000659827248022752	0.00118564052104954	0.000429173832539586	0.00575926864764492	0.00181476409528459	0.00755007184929147	0.00281352975262544	2.0418790845826e-05	0.00013701779092279	0.000334524192888412	0.000223799839447434	0.004810324376319	5.48363463721629e-05	0.000537471649540842	0.000867083274467232	0.000149690097154042	0.000226033741240749	0.00568511668495181	0.0234446897035874	0.00268077501879937	2.75073412026528e-06	0.00466146806011614	9.32081836709794e-05	0.00413900005760912	0.00123414314394266	0.000647855547322775	0.00502013939620767	0.000624006564129181	0.0010606955904732	0.00211514933293619	0.00387479585503655	0.00370585739053267	0.00138891208229557	0.000874432336949614	3.11032193858237e-05	8.35854052452628e-06	0.00215593305515668	0.0008515860234176	0.00051724720584407
C[Del(T):R2]C	0.000204320666694949	0.000226041452687898	0.000640398913526375	0.000423304481342908	0.00212200823426006	0.00419187175301525	0.00119191907895927	0.00731651735946296	0.000173383841920798	0.0033249385050907	0.00269495023548709	0.000619570157328746	0.00102012764569509	0.000687874984882696	0.00521940104134119	0.00180174429925696	3.27746542361767e-05	0.00701893582537816	0.00137253616866118	0.000944190228824941	0.000157243247949701	0.00517334417187769	0.000625680019415875	0.000896304109728154	0.000527371301002551	0.000434983760321703	0.00179467408140264	0.00130523024384692	0.000443821060527518	0.000702911621434599	0.00262316439800961	0.000403322591605794	0.000371519898362305	0.000465691608762371	0.00657463426463016	0.00240382460583037	0.0054807576292144	0.00455598906024637	0.000131493399101837	0.000130827394560001	0.000197183442190364	0.000194504333889862	0.004814143894175	7.86090473164467e-05	0.00164507342919396	0.000450795272218603	0.000443423640376019	0.000241287194484647	0.00596154022145246	0.00284159939519369	0.000794644343631968	3.08854357363119e-06	0.00350304573181939	0.000222838457735994	0.00402550580629891	0.00362160081083869	0.000604057693714146	0.00323293648870442	0.0010174062810238	0.000774313336590971	0.00175245243584644	0.00272020589222424	0.00393252767614731	0.00171981669379055	0.000893648084290248	9.09842749964042e-05	0.000135538655470677	0.00272223115282324	0.00236004845166887	0.00173455784853967
