MutationType	CPCT02030262T	CPCT02190001T	CPCT02160010T	CPCT02330006T	CPCT02030290T	CPCT02060058T	CPCT02130025T	CPCT02060167T	CPCT02090031T	CPCT02220061T	DRUP01020037T	CPCT02380033T	CPCT02100135T	CPCT02080286T	CPCT02380032T	CPCT02250006T	CPCT02050312T	CPCT02270017T	CPCT02060210T	CPCT02090039T	CPCT02110060T	CPCT02130044T	CPCT02130047T	WIDE01010068T	WIDE01010103T	CPCT02440009T	WIDE01010243T	CPCT02130079T	CPCT02130082T	CPCT02210054T	CPCT02120131T	CPCT02370030T	CPCT02090047T	CPCT02130118T	CPCT02080238T	CPCT02130120T	CPCT02030501T	CPCT02190041T	CPCT02130133T	CPCT02130129T	CPCT02290049T	CPCT02380050T	CPCT02090060T	CPCT02210068T	CPCT02410012T	DRUP01090022T	CPCT02050246T	CPCT02050244T	CPCT02060111T	CPCT02050070T	CPCT02250001T	CPCT02070231T	CPCT02210016T	CPCT02070132T	CPCT02180029T	CPCT02050195T	CPCT02060107T	CPCT02070177T	CPCT02030366T	CPCT02050223T	CPCT02060116T	CPCT02050239T	CPCT02210031T	CPCT02230035T	CPCT02050089T	CPCT02180009T	CPCT02330014T	CPCT02230001T	CPCT02040083T	CPCT02180020T	CPCT02050135T	CPCT02020483T	CPCT02080091T	CPCT02260012T	CPCT02210036T	CPCT02130014T	CPCT02130010T	CPCT02250002T	CPCT02090027T	DRUP01070119T	CPCT02050447T	CPCT02330135T	CPCT02200008T	CPCT02200009T
C[Ins(T):R1]G	0	1	1	1	0	0	1	2	0	2	2	0	2	2	2	2	1	0	0	0	0	1	1	1	1	0	0	0	1	0	1	3	3	1	0	1	0	0	1	0	3	0	3	1	0	3	0	2	0	0	0	1	7	0	0	1	2	2	0	0	0	1	1	1	1	3	1	0	0	2	4	3	1	1	1	0	3	0	0	2	2	0	0	0
C[Ins(T):R2]A	0	0	0	0	1	0	0	0	0	0	0	1	0	1	1	0	1	0	0	0	0	0	0	1	0	0	0	1	3	0	1	1	2	1	0	0	0	1	1	0	2	0	1	0	0	1	1	0	0	0	0	0	15	0	0	0	0	2	0	1	0	0	0	1	0	1	0	0	1	1	0	0	0	2	2	0	0	0	0	1	1	0	1	0
C[Ins(T):R2]C	0	1	1	2	2	0	0	1	1	3	0	0	1	0	2	1	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	2	0	1	0	0	2	1	0	0	0	1	0	1	1	2	0	0	0	1	37	0	1	0	1	0	2	0	1	1	0	2	2	2	0	1	0	1	1	1	3	0	1	0	1	1	0	3	1	0	1	0
C[Ins(T):R2]G	0	0	0	0	1	0	1	0	0	0	1	1	0	0	1	1	0	0	2	1	0	1	0	0	0	0	0	0	1	0	1	0	2	0	0	1	0	1	0	0	0	0	1	1	0	0	0	1	0	1	1	0	101	1	1	0	0	1	1	0	0	2	0	2	3	2	0	0	0	1	2	0	0	1	0	0	1	1	0	8	0	0	0	0
C[Ins(T):R3]A	1	0	1	1	0	0	0	1	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	1	1	0	1	0	1	0	2	1	0	1	1	1	0	0	0	0	0	0	0	1	1	1	1	2	0	0	1	16	1	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	1	0	1	1	1	2	0	1	0
C[Ins(T):R3]C	2	0	1	1	2	0	0	1	2	0	2	1	3	0	1	1	1	0	0	0	0	0	0	2	0	0	0	1	1	1	1	0	1	1	3	1	0	1	0	0	3	1	1	1	1	0	1	0	1	0	1	0	33	0	0	0	0	0	2	0	0	1	0	0	2	1	1	0	0	2	1	1	1	2	0	0	2	0	0	2	0	0	0	1
C[Ins(T):R3]G	1	1	2	1	0	0	1	1	0	1	1	0	1	1	1	0	0	1	0	0	1	2	0	0	0	0	1	2	1	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	50	1	1	0	0	1	1	0	0	0	0	1	4	1	0	0	0	2	2	0	0	0	1	0	1	0	0	6	1	0	1	0
C[Ins(T):R4]A	0	0	2	0	0	1	1	0	0	0	1	0	0	0	1	0	1	0	0	1	0	0	1	1	0	0	1	1	0	1	0	1	2	0	0	0	1	1	0	1	1	1	0	1	0	0	0	0	2	0	1	0	38	1	0	0	0	0	0	0	0	0	0	0	4	0	0	0	1	0	2	0	0	0	1	0	1	0	0	3	1	0	0	0
C[Ins(T):R4]C	0	1	0	0	0	1	1	0	0	0	2	1	1	0	0	0	0	0	0	0	1	0	0	3	1	1	1	0	2	0	1	0	4	1	0	2	1	1	0	0	0	0	2	1	2	1	2	2	0	0	0	1	54	0	1	0	0	1	2	0	0	0	0	2	10	0	0	0	1	2	4	0	0	0	3	1	2	0	0	2	2	0	1	0
C[Ins(T):R4]G	0	1	0	1	0	0	1	0	0	1	0	0	0	0	0	2	0	1	0	0	1	1	0	1	0	3	0	0	3	0	0	2	1	0	1	2	0	0	0	0	2	0	0	0	3	0	1	0	0	0	1	0	43	0	0	0	0	1	2	0	0	0	0	0	5	1	0	0	1	1	2	0	1	1	1	0	0	0	0	2	0	0	0	0
C[Ins(T):R5]A	2	2	1	2	1	1	1	3	0	3	0	2	2	0	4	1	0	0	0	0	3	4	1	1	0	1	0	1	1	2	0	1	3	1	3	1	1	2	0	1	0	3	0	0	0	5	2	1	3	0	1	0	96	0	0	1	7	1	3	1	1	1	1	2	7	0	1	0	0	2	5	0	0	0	8	1	2	0	5	6	4	1	2	1
C[Ins(T):R5]C	0	1	1	3	0	1	0	1	1	2	4	2	0	0	3	0	1	1	0	3	3	1	2	4	0	3	0	0	2	1	1	0	2	0	5	4	0	4	3	0	5	1	2	2	1	2	0	4	2	1	1	1	68	2	0	0	8	1	6	1	2	3	2	2	11	1	1	1	2	5	3	2	1	2	4	0	0	2	1	3	9	1	1	1
C[Ins(T):R5]G	0	2	3	0	3	2	0	1	1	2	1	0	1	0	1	0	0	0	0	1	2	3	0	1	0	0	2	0	2	0	0	1	5	2	2	1	4	0	0	3	4	2	2	1	6	3	4	2	1	0	1	0	64	1	1	2	2	2	2	0	1	2	1	1	6	0	1	0	1	3	2	1	2	1	4	0	1	4	0	5	1	0	2	0
C[Ins(T):R6]A	0	5	1	4	2	3	3	6	0	3	1	4	1	0	3	0	3	2	1	1	7	1	5	9	0	5	3	3	5	0	4	4	5	5	6	3	1	3	0	3	0	2	2	2	6	4	7	7	1	0	2	3	219	2	3	0	7	0	2	5	1	3	2	8	11	0	1	0	1	8	2	5	3	2	12	0	4	2	2	16	6	1	1	1
C[Ins(T):R6]C	5	4	8	8	3	9	6	2	2	7	5	4	8	1	6	2	9	7	2	5	13	3	10	13	2	6	5	2	8	3	5	3	7	7	6	10	1	8	1	3	4	5	1	10	4	3	12	8	3	3	1	3	230	3	1	1	8	1	10	3	5	2	1	7	21	1	4	0	9	9	11	5	6	6	24	4	6	10	4	20	10	3	5	3
C[Ins(T):R6]G	1	1	13	4	5	6	9	4	1	5	2	4	4	2	3	4	3	5	1	3	4	4	8	9	0	12	1	2	8	1	2	7	3	3	3	6	1	9	3	2	6	1	1	3	4	1	11	1	2	1	4	10	253	6	3	4	5	5	6	5	2	6	3	9	31	4	4	0	2	11	9	9	5	10	13	2	7	1	1	14	12	1	3	6
C[Ins(T):R7]A	3	1	5	8	4	6	8	4	2	9	6	5	5	0	2	2	4	2	5	8	7	2	8	9	0	7	2	4	7	1	7	7	4	2	7	8	1	10	2	2	5	1	5	2	6	4	6	11	1	1	4	6	461	4	3	0	6	2	11	7	5	3	4	12	16	2	3	0	4	9	6	4	7	6	11	1	4	4	1	41	2	0	3	1
C[Ins(T):R7]C	2	2	5	2	3	4	10	3	1	10	4	2	5	0	5	3	4	3	4	2	6	1	5	7	0	5	2	4	9	7	3	5	5	3	9	8	4	5	3	2	6	5	5	3	6	5	4	8	3	2	4	4	265	6	3	1	8	2	6	3	1	3	1	11	18	1	2	3	1	10	7	5	6	9	13	4	1	2	3	24	5	0	3	1
C[Ins(T):R7]G	0	2	7	6	4	5	14	5	3	13	2	2	3	1	4	2	7	3	6	7	9	3	9	8	1	5	1	3	4	2	3	2	12	8	6	11	3	6	1	1	6	0	7	1	5	5	10	12	4	1	2	10	420	8	3	1	5	2	6	7	4	5	1	8	26	2	3	0	3	6	12	6	4	4	17	2	6	5	0	31	9	2	4	5
C[Ins(T):R8]A	2	4	7	5	2	9	6	8	5	16	7	5	5	0	5	7	4	2	4	5	4	5	9	8	2	4	2	8	6	6	6	5	16	8	8	13	5	14	2	3	10	4	7	6	3	7	16	4	5	3	6	6	444	1	4	1	9	3	7	2	2	4	6	6	29	1	4	0	5	11	12	6	10	7	21	3	11	2	3	34	8	4	2	0
C[Ins(T):R8]C	2	4	4	3	3	7	6	11	3	15	6	7	6	1	2	4	4	8	3	5	8	3	7	11	1	3	3	4	9	5	7	4	5	5	8	8	5	7	3	4	10	6	6	5	6	8	14	12	1	1	2	4	433	4	0	1	13	2	10	5	2	6	5	10	23	5	1	1	4	15	5	5	3	6	19	3	6	2	2	38	8	4	8	1
C[Ins(T):R8]G	4	5	7	17	5	3	12	7	7	18	3	6	3	0	7	6	5	3	10	8	13	4	15	11	3	4	4	5	8	7	6	4	10	5	7	14	7	10	6	2	9	4	4	3	12	8	16	9	3	0	5	7	518	8	3	1	16	6	13	9	2	7	4	16	36	3	4	1	5	9	10	6	7	7	21	4	10	4	3	57	5	4	5	3
C[Ins(T):R(9,)]A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C[Ins(T):R(9,)]C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C[Ins(T):R(9,)]G	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G[Ins(T):R0]A	0	0	1	1	2	0	1	1	2	1	2	0	0	2	0	1	0	0	0	0	0	0	0	2	1	0	0	0	0	1	0	1	4	1	0	0	0	0	0	0	0	1	0	0	1	2	0	0	1	0	0	0	7	0	0	0	0	1	2	0	2	0	1	0	0	3	0	0	1	3	0	0	0	0	1	1	0	0	0	1	2	0	1	0
G[Ins(T):R0]C	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	2	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	1	1	0	7	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	1	1	1	0	0
G[Ins(T):R0]G	0	0	0	1	2	0	1	1	1	3	1	1	3	0	0	1	1	1	0	1	1	1	1	0	0	0	0	0	0	2	0	0	3	0	0	1	0	3	4	0	0	2	1	1	0	0	0	1	2	0	0	0	36	0	2	1	2	1	2	0	0	0	1	0	2	2	0	0	1	1	1	0	1	1	0	4	0	1	1	6	1	0	0	1
G[Ins(T):R1]A	2	0	1	1	2	2	0	3	0	2	2	1	1	2	2	0	2	2	1	5	0	0	2	1	0	0	1	1	2	5	0	3	3	1	2	3	1	1	3	1	1	0	1	5	0	2	1	0	0	1	2	3	5	2	1	0	1	2	2	0	1	6	0	1	0	1	4	1	1	1	2	1	3	2	3	0	2	2	0	4	3	2	3	0
G[Ins(T):R1]C	0	0	0	0	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	5	0	1	0	0	0	0	0	0	1	0	0	1	3	0	0	0	0	0	1	0	1	1	1	1	0	0	1	0	0	0	0
G[Ins(T):R1]G	1	0	0	0	1	2	0	0	0	4	1	1	0	0	0	1	2	0	0	0	1	0	1	2	0	0	1	1	0	1	0	0	2	0	0	0	0	1	1	0	1	1	1	2	0	0	1	1	1	0	0	0	17	1	0	0	2	0	0	0	0	1	1	0	0	2	1	0	1	2	3	1	0	1	1	0	1	1	0	1	3	0	0	0
G[Ins(T):R2]A	1	1	0	0	0	0	2	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	1	1	0	0	0	2	1	2	1	0	0	1	0	0	0	0	0	1	0	2	6	0	0	1	1	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	2	1	0	1	0	0	1	0
G[Ins(T):R2]C	0	0	0	0	0	0	0	0	1	1	1	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	1	0	0	0	1	0	0	0	0	8	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	4	1	0	0	0	1	0	0
G[Ins(T):R2]G	0	0	0	0	2	0	1	1	0	3	1	0	1	0	0	0	0	1	1	0	0	0	1	1	0	0	0	0	2	1	0	1	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	1	54	0	0	0	1	1	1	0	1	1	0	0	0	2	0	0	0	1	1	0	1	0	0	0	1	0	1	3	0	0	0	0
G[Ins(T):R3]A	0	1	0	0	0	0	0	0	0	3	0	1	1	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	2	0	0	1	0	1	2	1	0	0	0	0	2	1	1	0	1	0	4	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	1	1	1	0	0	0	1	0	0	0	0
G[Ins(T):R3]C	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	2	0	0	0	2	0	0	0	0	0	0	1	0	0	1	0	0	1	1	0	0	1	0	0	13	0	1	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
G[Ins(T):R3]G	0	0	0	1	0	1	0	0	0	2	0	1	0	0	1	3	0	0	0	1	1	2	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	1	1	27	0	1	0	0	0	2	0	1	0	1	0	3	1	0	0	0	0	1	1	1	0	0	0	1	0	1	5	1	0	0	0
G[Ins(T):R4]A	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	1	0	21	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	1	1	1	0	0	1	0	0	3	0	1	2	0	0	0	0
G[Ins(T):R4]C	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	2	2	0	1	0	1	0	0	1	2	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0
G[Ins(T):R4]G	1	1	2	1	1	0	0	1	0	0	1	0	0	0	0	1	0	0	1	0	0	0	1	2	1	0	0	0	0	1	0	0	2	0	1	1	0	0	1	0	2	0	0	2	0	0	2	1	1	0	1	0	51	1	1	1	0	1	1	0	0	0	0	0	4	0	0	1	1	1	1	0	1	0	4	0	0	0	0	1	0	0	0	1
G[Ins(T):R5]A	0	0	0	0	0	1	2	1	0	2	1	0	1	0	0	0	0	3	3	1	0	1	0	0	0	1	1	1	1	0	1	0	1	0	0	2	0	2	0	0	0	1	1	0	0	1	1	1	1	1	3	0	72	2	0	2	0	0	3	1	1	2	1	1	3	1	0	0	1	1	1	1	0	0	2	1	2	0	0	6	0	0	0	0
G[Ins(T):R5]C	0	0	1	2	1	0	3	2	1	4	1	2	1	0	1	0	1	0	0	0	3	1	1	2	0	2	2	0	2	0	1	0	3	0	2	1	2	1	2	0	4	0	2	0	0	1	2	0	0	0	0	2	46	0	0	1	2	0	1	2	0	0	0	1	5	1	0	0	1	1	2	1	2	2	4	0	0	0	1	5	1	0	1	0
G[Ins(T):R5]G	0	1	1	0	0	1	2	1	0	0	1	2	1	0	0	0	0	0	0	0	1	1	3	4	0	1	2	0	0	0	0	0	1	2	0	1	2	1	0	1	2	1	0	1	3	4	0	0	0	0	2	0	75	1	0	0	1	1	0	2	0	0	1	2	3	2	0	0	3	1	3	0	0	3	2	0	2	0	1	8	2	1	0	1
G[Ins(T):R6]A	2	4	1	4	1	3	8	7	2	10	3	4	5	0	2	1	3	0	3	1	9	4	2	5	0	5	3	2	2	0	2	3	2	1	7	6	0	5	2	2	2	1	2	1	4	0	5	4	2	2	1	2	256	1	1	0	3	0	4	0	1	1	1	2	13	3	3	1	2	7	7	0	3	2	12	3	6	0	2	9	1	1	1	0
G[Ins(T):R6]C	1	3	10	6	2	2	6	2	2	6	3	4	3	0	5	3	6	3	3	6	9	6	6	4	2	15	3	3	10	4	8	4	3	7	7	7	9	3	1	2	10	2	0	5	5	6	6	3	6	1	2	8	244	5	2	4	6	0	6	5	2	1	2	2	26	2	4	0	3	8	9	2	6	4	14	5	3	4	0	17	7	2	2	0
G[Ins(T):R6]G	1	4	4	7	3	2	8	6	3	6	10	3	3	2	2	6	2	7	2	3	8	11	6	13	1	7	1	2	8	2	3	4	8	8	8	10	3	8	1	2	10	4	1	4	5	6	4	6	5	0	4	7	485	4	4	3	6	2	9	5	1	4	2	6	34	1	2	1	7	14	7	5	5	11	19	2	9	2	2	49	7	1	5	1
G[Ins(T):R7]A	1	1	5	5	3	7	8	11	3	7	6	4	3	1	4	2	4	7	4	4	4	3	3	9	2	4	2	3	10	1	4	6	4	1	6	6	3	6	4	0	5	3	3	2	1	4	8	6	3	1	1	5	476	6	2	2	11	3	11	3	2	1	3	7	11	2	1	0	2	8	7	9	3	8	12	6	6	3	2	27	12	3	3	4
G[Ins(T):R7]C	3	3	3	12	3	5	8	7	6	5	8	4	5	0	6	0	4	3	3	9	4	7	6	4	0	8	0	3	5	5	3	6	8	1	8	9	0	12	0	2	10	2	3	3	5	8	9	10	6	4	5	0	337	3	1	1	5	3	8	4	3	4	5	4	22	1	2	2	4	14	5	3	5	5	18	4	6	2	1	23	5	4	2	1
G[Ins(T):R7]G	2	5	7	8	1	11	11	4	4	12	9	8	5	3	6	0	1	5	7	6	4	4	12	8	1	8	3	1	8	6	2	6	11	8	5	10	3	11	3	2	12	1	7	4	5	7	13	11	6	2	11	5	668	4	7	4	13	5	14	8	0	9	4	11	27	1	4	1	4	16	4	9	9	9	21	4	8	4	2	57	11	3	2	3
G[Ins(T):R8]A	4	3	7	4	4	8	13	5	1	6	7	5	7	1	7	3	8	5	12	5	10	6	9	9	0	7	3	5	8	5	8	4	11	4	7	8	4	11	4	4	7	3	4	3	10	8	11	9	4	3	2	7	441	5	2	1	8	2	8	6	1	5	2	11	27	0	3	0	5	14	14	8	7	8	10	2	5	1	3	28	5	2	6	2
G[Ins(T):R8]C	3	5	8	4	3	6	9	7	2	16	8	9	3	3	3	6	2	4	3	6	10	7	6	8	0	7	5	3	3	1	2	7	12	5	7	10	2	12	2	3	8	3	1	1	5	8	6	12	1	1	3	5	454	4	1	1	6	3	15	3	3	6	1	11	25	2	2	1	3	15	5	11	5	3	10	2	8	6	3	27	5	1	6	0
G[Ins(T):R8]G	3	6	10	5	9	7	11	6	3	19	5	9	10	4	3	1	6	6	6	6	13	3	14	10	1	7	3	5	9	7	1	7	15	10	13	16	5	9	2	1	7	9	7	5	8	3	14	18	11	3	8	6	654	9	5	5	12	2	11	6	4	8	3	15	28	2	1	0	3	27	5	9	17	8	19	7	7	3	0	66	10	5	4	1
G[Ins(T):R(9,)]A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G[Ins(T):R(9,)]C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G[Ins(T):R(9,)]G	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Del2:U1:R1	0	1	2	2	5	3	3	2	0	4	5	1	2	2	2	6	1	5	2	2	2	2	3	4	3	0	1	1	3	1	2	1	4	1	2	1	1	4	6	3	2	0	2	2	1	4	1	3	1	1	5	1	29	0	0	3	0	1	2	2	2	8	4	3	5	12	0	1	4	2	3	2	4	3	2	1	4	0	1	1	3	2	2	2
Del3:U1:R1	1	0	1	1	4	2	2	2	3	3	3	2	0	0	0	0	0	0	1	1	0	1	1	0	0	0	1	0	1	0	1	2	2	0	0	2	1	1	1	0	3	0	1	0	2	0	0	1	1	1	0	1	200	0	0	3	1	0	0	0	0	1	2	0	1	3	0	1	2	5	2	3	0	0	0	1	1	0	0	1	1	2	0	0
Del4:U1:R1	0	0	1	0	1	0	1	0	1	1	4	0	0	0	1	1	0	1	0	1	0	1	2	1	0	1	2	0	1	1	0	1	4	0	2	0	0	2	0	0	0	0	1	0	0	0	0	0	2	1	1	0	79	0	0	0	1	0	0	1	0	1	1	0	0	2	0	0	1	1	1	0	0	0	0	0	1	0	1	0	0	1	0	1
Del5:U1:R1	0	0	1	0	1	1	1	1	0	0	5	0	1	0	0	0	0	4	0	0	1	3	0	1	0	2	0	1	0	0	1	2	5	0	0	1	0	1	0	1	0	4	0	2	0	2	1	1	2	3	1	1	30	0	1	1	1	1	1	0	0	2	1	0	0	3	0	0	0	1	0	0	0	1	0	0	0	1	0	1	0	0	0	0
Del6:U1:R1	0	2	0	1	1	0	1	2	4	1	1	1	1	0	1	0	3	1	0	0	0	0	0	0	0	2	1	0	0	0	0	3	2	1	1	1	0	1	1	0	0	0	0	1	0	7	0	0	2	0	0	0	14	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	1	2	4	1	3	2	4	0	2	2	0	0	1	0	0	1
Del7:U1:R1	0	1	0	1	1	0	1	0	2	0	1	0	0	0	1	1	0	0	1	0	0	0	1	1	0	1	1	1	0	0	0	1	3	2	0	2	1	1	0	0	0	1	0	2	1	4	0	1	4	0	1	3	3	0	1	0	0	0	0	0	1	2	0	3	0	2	0	0	0	3	3	0	1	2	1	1	3	0	0	0	0	0	0	1
Del8:U1:R1	0	0	1	0	1	0	0	1	1	0	3	1	1	0	0	0	0	1	1	0	0	0	1	1	1	1	1	3	1	2	1	1	4	1	1	0	0	0	0	0	1	0	0	1	1	4	0	2	1	0	0	1	0	0	0	0	1	0	0	1	0	1	1	1	0	0	0	0	0	1	2	0	2	2	1	0	1	0	0	0	0	0	0	0
Del9:U1:R1	0	1	0	1	3	0	1	1	1	0	3	1	1	0	0	1	0	1	1	0	0	0	0	0	0	1	0	0	0	2	2	2	3	1	1	0	0	0	0	0	0	1	0	1	0	2	1	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	2	0	0	3	2	0	2	0	0	0	0	0	1	0
Del(10,):U1:R1	3	3	1	1	21	0	3	4	8	0	10	1	1	0	5	19	2	3	5	3	0	4	3	2	0	3	1	3	2	1	2	2	27	0	1	0	0	1	1	0	3	2	2	15	1	12	5	3	17	3	6	2	2	0	2	3	1	0	2	3	0	2	9	2	0	21	0	1	1	21	22	1	4	4	7	1	5	2	2	0	2	2	0	1
Del2:U(2,):R1	2	3	3	2	11	3	6	5	6	3	10	4	2	2	3	7	1	2	4	2	4	3	3	5	1	1	3	4	7	6	0	3	9	2	5	2	0	3	8	2	4	3	3	7	1	9	4	5	6	7	2	1	589	2	2	6	3	5	3	5	2	5	3	2	17	20	0	2	5	8	10	5	1	4	4	4	5	0	3	12	0	2	1	6
Del3:U(2,):R1	2	2	4	0	3	1	1	1	2	0	4	2	1	1	1	2	3	1	1	1	1	1	2	3	1	1	0	2	0	1	1	2	15	0	1	4	0	1	3	1	1	2	2	5	0	2	2	3	3	1	4	1	129	0	2	3	2	1	1	2	1	3	3	2	3	6	0	0	0	5	9	2	1	1	0	1	2	1	2	1	0	0	0	0
Del4:U(2,):R1	0	2	0	0	7	1	1	5	5	0	4	0	0	4	1	1	0	0	3	2	2	1	0	2	1	0	0	0	3	0	1	3	8	1	2	0	3	1	1	0	2	2	0	3	1	4	2	3	1	1	2	0	46	0	1	6	2	1	2	0	0	1	2	1	3	5	0	0	1	4	6	2	0	1	2	0	1	0	0	4	2	1	0	1
Del5:U(2,):R1	2	0	0	3	8	3	0	2	2	1	9	2	3	1	0	4	0	6	3	3	3	2	3	0	0	4	1	0	2	0	0	1	8	0	4	2	0	0	2	0	0	1	1	7	0	9	7	4	8	1	5	3	23	1	2	3	4	1	0	2	2	1	1	3	3	5	0	1	2	4	11	0	1	6	12	2	1	4	0	2	0	1	3	0
Del6:U(2,):R1	1	1	1	1	5	0	2	2	2	2	5	0	2	0	1	3	2	5	4	0	2	5	0	0	0	0	0	1	0	0	3	5	9	2	0	8	0	0	1	1	0	1	2	7	0	9	2	2	6	2	1	2	14	0	3	1	1	0	0	0	0	3	2	3	0	5	0	1	0	1	7	1	0	5	3	0	3	1	0	0	0	0	0	1
Del7:U(2,):R1	1	2	0	1	4	0	2	3	3	1	5	1	0	0	2	6	1	2	2	0	2	2	2	1	0	3	2	1	1	1	2	1	7	1	3	4	1	1	0	0	2	2	1	5	4	6	2	2	4	3	0	1	10	0	1	1	0	1	0	1	1	4	2	4	2	6	0	0	0	8	5	3	0	3	3	1	3	3	0	0	0	1	0	0
Del8:U(2,):R1	0	0	1	2	1	0	2	1	4	1	4	2	0	0	2	4	0	4	0	1	3	2	2	0	0	4	0	1	0	0	2	2	15	0	2	3	1	1	1	0	2	2	0	0	1	6	1	3	4	3	1	4	7	0	1	2	1	0	1	3	0	3	2	2	3	3	0	1	1	3	5	3	0	4	5	2	6	3	1	1	0	1	0	0
Del9:U(2,):R1	0	0	0	1	2	0	1	1	3	1	3	0	1	0	1	2	0	4	2	0	1	4	1	1	2	2	0	0	1	1	2	2	6	1	3	1	0	1	1	2	0	3	0	2	2	2	1	1	6	0	2	1	4	0	1	0	0	1	0	1	1	0	3	1	1	3	1	0	0	3	10	0	0	5	4	1	4	1	0	1	0	1	0	1
Del(10,):U(2,):R1	3	1	9	3	48	7	6	6	19	5	38	0	6	2	3	34	7	15	6	5	4	5	15	3	4	8	8	8	7	10	13	14	81	6	7	9	7	3	14	4	7	10	9	33	7	33	12	7	37	8	12	3	15	2	6	8	3	2	4	9	3	11	15	8	5	68	7	1	5	30	41	5	5	9	12	5	8	3	1	4	4	3	0	3
