hdp.1	hdp.2	hdp.3	hdp.4	hdp.5	hdp.6	hdp.7	hdp.8	hdp.9	hdp.10	hdp.11	hdp.12	hdp.13	hdp.14	hdp.15	hdp.16	hdp.17	hdp.18	hdp.19	hdp.20	hdp.21	hdp.22	hdp.23	hdp.24	hdp.25	hdp.26	hdp.27	hdp.28	hdp.29	hdp.30	hdp.31	hdp.32	hdp.33	hdp.34	hdp.35
G[Del(C):R6]A	0.00264177960664065	7.17971375054163e-05	0.000383302687701359	0.000211970361620391	0.00880956955365889	0.0002386514130742	0.000131755704139747	0.000208298379155064	0.000466943400699262	0.000396356743266625	0.00038161960437703	0.000270034607137755	0.000290590134031124	0.000296969317637879	0.000804830620933258	0.0021800998172533	0.000341777201585616	0.000160774086562968	0.000228829464513889	0.000682739000089176	0.000167748978937587	0.00032608443082778	0.00038821240588435	0.00337357825424357	0.00022108870321503	0.000152919726269426	0.00031123112425059	0.00146436780616209	0.00043704959609429	0.000107077754021126	0.000452902579212246	0.000364264578159937	1.87817167900158e-05	0.000543106072040863	0.000299483852946181
G[Del(C):R6]G	0.00119544485434546	5.06814339977457e-05	0.000430662586683849	3.55906982529275e-05	0.00149780238435788	0.000194577669291797	0.000212094445879354	7.99198104724775e-05	7.65943593091384e-05	0.00014829286876361	0.000174336394421308	6.08920080237698e-05	0.000543081211290195	0.000333514951943408	0.000335309665509733	0.000537338090199423	5.64753801923192e-05	0.000352111167799292	0.000104819468212564	0.000317011448445237	9.77455985405572e-05	3.82090610832753e-05	0.000162195494433712	0.000824739238620098	5.22686699258206e-05	9.46402247166607e-05	0.000263769658237609	0.000580259679599456	0.000206739098079175	3.81275197346439e-06	3.72869503141411e-05	0.000399770650795889	1.7589983491157e-05	0.000186468850974958	0.000317270767357487
G[Del(C):R6]T	0.00176147053609918	4.61670745028242e-05	8.9756794446989e-05	0.000164420827733027	0.00329773639525033	0.000166864117366798	7.03760502480513e-05	6.16711638873118e-05	0.000247288102235195	0.000499898509622281	0.000189743825639976	0.000108618176474833	0.000266644925321971	0.000120557783356921	0.000811125128045931	0.00103955467138788	0.000334726499011756	0.000385510500993471	7.80305962143135e-05	0.000636658120454393	0.000121055261159476	0.000209519625268858	0.000157231941450879	0.00170026679296897	9.18080121044215e-05	8.62536622980921e-05	0.000239799910654075	0.000396295208692592	0.000174155711882657	2.77226264986476e-05	0.000538143131653226	0.00100737890898465	0.000123415900429825	0.000145091400328538	0.000305430522838916
G[Del(C):R7]A	0.00221069475765266	7.08804069628882e-05	0.000150574023439198	6.74546021304692e-05	0.00396217695812617	3.33713096920172e-05	3.00578573509175e-05	6.65512991378401e-05	1.72169701725271e-05	0.000178186225724513	0.000142519901656182	0.000119180525230396	0.000763532242078111	0.00013366283988532	0.000483977657996698	0.000455279867010231	0.00036572467619337	0.000284704714585043	9.02701524441752e-05	0.000109754088290116	0.000218627277106063	0.000205309067568431	0.000625038330208767	0.000843663956345823	1.4506781581263e-05	8.36950500348e-05	0.00048755559222975	0.000365913983681542	0.00034407335455088	0.000359325148602008	0.000474595359058548	0.00033896361316881	3.80877962315296e-05	0.000232081362989804	0.000190213793667174
G[Del(C):R7]G	0.000880199509167908	4.06470269561404e-05	9.41943034748384e-05	3.15254462652463e-05	0.000887395600089982	3.65048370706734e-05	2.19418166491914e-05	2.75175509564461e-05	3.78447052385752e-05	5.60396687811306e-05	5.10877982513713e-05	0.000200145042766653	0.000276727118462667	6.07332003047782e-05	0.000104868713827943	0.000135257672020452	6.69144062645717e-05	0.000238947049264422	1.95010839931006e-05	7.44490540487935e-05	4.99855876851978e-05	4.32488128417262e-05	0.000112386598290113	0.000127847695444957	1.1054795385906e-05	0.000119060757318527	0.000335052910429287	0.000109604069896895	3.77307729435509e-05	0.00016811741879257	9.41748837448808e-05	0.000159084149738736	3.18431137455091e-05	4.29543351984934e-05	0.000362667220556491
G[Del(C):R7]T	0.000834323790112754	2.72284889843036e-05	0.000124446437389435	2.66422550478513e-05	0.00161174205449377	9.07171313934389e-05	3.3172639500392e-05	2.86081951805337e-05	1.46780151396818e-05	0.000467965621762022	5.49788064674573e-05	0.000152432363905317	0.000172512141287201	0.000161371297738532	0.000430736618668666	0.000199119947385007	7.03525580497049e-05	0.00018601171095233	1.65336766571481e-05	4.30018594772705e-05	0.000120894077322218	0.000124625082314189	0.000459188952239097	0.000320458018382232	3.37561846259144e-05	7.58770681191852e-05	0.000391983906351812	0.00033058585547171	0.000144692938127558	0.000145561605715907	0.000306806711355852	0.000291635019600931	2.42636899647666e-05	0.00020955444081732	0.000103429579920071
G[Del(C):R8]A	0.00162320521217023	9.4501903046458e-05	0.000146629311466547	8.16679415268069e-05	0.00251587080688109	8.99488873621984e-05	1.12727445490401e-05	9.36267253463852e-05	3.15712430540047e-05	0.000116087252934251	0.000111645344532129	9.19720227527831e-05	0.000773129714394735	0.00083272587027972	0.00031185626842703	8.38244650570152e-05	0.000106497997251671	0.000134812906428498	3.23937210217945e-05	0.000208974533902881	0.000217529987137034	0.000528343580326444	0.00198592998558016	0.000108724319352691	0.000117277988960861	5.98146689107402e-05	0.00054333704185316	0.000266577754326507	0.000418194542776294	6.30351237482103e-05	0.00102029932055005	0.000381170397994192	1.95920954332399e-05	0.00108098589813771	0.00015482579827871
G[Del(C):R8]G	0.000367842334475737	1.51864514185101e-05	0.000133550337489728	6.3321658620329e-05	0.000709134106112872	0.000143392937653723	1.19854134123115e-05	2.00684823365972e-05	1.38113035822848e-05	2.52569814862057e-06	3.33305670918876e-05	4.93718983976512e-05	3.40274018498498e-05	3.33348954560715e-05	0.000196441076141362	1.47437981764527e-05	4.70528511695845e-05	0.000140051450023079	2.38146141644082e-05	3.67393964343412e-05	3.83493545108066e-05	9.22667897522739e-05	0.00016689899794364	8.99340471881606e-05	1.1355326086277e-05	0.000123467256216419	0.000224935480291256	6.7688114500394e-05	5.46579549992511e-05	5.23807981401182e-06	4.58795491959733e-05	0.00014086899533873	1.41577915904434e-05	5.71913500115036e-05	0.00016401127945231
G[Del(C):R8]T	0.000533919681307033	6.76826186046312e-05	8.59125103102311e-05	5.7015065111225e-05	0.00133843246422831	6.37756079530363e-05	6.15410524283779e-06	6.86194371765998e-05	8.85320364364621e-06	5.8589082405325e-05	0.000129856100259537	7.37071182635974e-05	0.000279247666747841	7.54589154905228e-05	0.000169848373112313	1.92984639215533e-05	3.99971657670502e-05	0.000244793379684893	2.52771954638908e-05	3.323688410255e-05	9.25443200997931e-05	0.000252961426839574	0.000547259040396151	9.64175338779938e-05	2.54493925618936e-05	3.38021109006037e-05	0.000134087177721565	0.000142929305592098	0.000104953104856301	2.81502248508118e-06	0.000476588579128039	0.000146876530405117	1.41101222584891e-05	0.000461973109144443	7.87668284452901e-05
G[Del(C):R(9,)]A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G[Del(C):R(9,)]G	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G[Del(C):R(9,)]T	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
T[Del(C):R1]A	0.000243734147208127	0.000268018674979136	0.00415101410288715	0.000975385950313509	0.000307956348961447	0.00122629155871435	0.00685508004849686	0.00328963547289139	0.00679186785856602	0.000699748822283554	0.00717960711352742	0.00323458778289137	0.000891207707138658	0.00274462256720788	0.157464216482087	0.0197065915574196	0.0254265824542046	0.000112787869547414	0.0112338175084084	0.00644317092451476	0.000457532720814914	0.00123977738557509	0.000230288883588863	0.0152845700433361	0.002000997214383	0.00165712787585886	0.00741743042257208	0.00527529311185718	0.007199048453525	0.000547432790358256	0.000858198546141601	0.00362728035537189	0.000199067130241386	0.00537543724418033	0.00128227724325445
T[Del(C):R1]G	9.29479537294172e-05	6.48612609696595e-05	0.00157689685941908	5.68458363050773e-05	0.000118872589646819	0.000318556361229933	0.00193199079012159	0.00071635419432009	0.00112808117328824	0.000245087582318491	0.00181528363761776	0.000484977729833977	0.0023193406711018	0.000505785288361392	0.00470705944073145	0.00234369492310546	0.000569612059880446	3.03603990647261e-05	0.00102461070139019	0.00167878679272998	0.000155362620982108	0.000182996631189907	0.000117041106971812	0.00646011724198745	0.00019673851198189	0.000272350060914872	0.00109820369163705	0.000805560956260037	0.00126177107486496	0.000413273807366729	6.37337538936113e-05	0.00363336491011861	8.21342589573535e-05	0.000548918017961364	0.00148334901900256
T[Del(C):R1]T	0.00131748944749465	0.000218752133575629	0.0143603607613563	0.00615197855052711	0.00137175228911699	0.0126032401240763	0.0161994264969202	0.00534524105611939	0.0103874819340667	0.000777938745250709	0.0113397918513721	0.00627391375449694	0.00152212033175069	0.00254075157114775	0.158147098975323	0.021233412913333	0.0686210051541383	0.000385394732074254	0.0102797224070474	0.0552769092268324	0.002164221582248	0.00410946409351626	0.00279160470980123	0.00854802670758264	0.00881503476379614	0.000272463777015463	0.0175292266455727	0.00467209669327996	0.00832685018963832	0.00411289038348766	0.00407033084835615	0.00368893460948269	0.00080322824343088	0.00894179143330164	0.00572037786520975
T[Del(C):R2]A	0.000201480730472499	0.000453393951090135	0.00394927092929471	0.00129567779042897	0.000224760184179274	0.00195501454355964	0.00501364641396326	0.00230552550233535	0.00595729600503863	8.66444900092512e-05	0.00452536349519275	0.00128468107756839	0.00294715108243977	0.001121495790883	0.0232066953209797	0.0325862665977697	0.0275407916777991	0.000108388650617158	0.00782901273268704	0.00484531899748896	0.000518540803217249	0.000996832808596915	0.000235116758585832	0.0338420467086836	0.00112469394833453	0.000905066444601865	0.00580477630796459	0.00270617323084926	0.00605023572536583	0.00396704371220365	0.000550492815644613	0.00225602196662899	0.000676189473772524	0.00245885860897103	0.00163615719713909
T[Del(C):R2]G	3.51134789757797e-05	4.30001871740906e-05	0.000549629868189423	7.59104014776488e-05	0.000122375177910912	0.000351575716759855	0.00195360980969742	0.000216015656152786	0.000998135619318035	9.34508314989611e-05	0.00127497307352929	0.000607706017162346	0.000603574370134372	0.00066025895801381	0.0022250208406203	0.00518661910740209	0.00239785674586806	2.07515787696936e-05	0.000891425604915062	0.00116599288167378	0.000106021768645945	0.00012127079123898	0.000128112053734965	0.00617510870545684	6.00155691781914e-05	0.00010351008056274	0.000384813469040499	0.000398949644555353	0.000789101621527795	6.44960847847714e-06	2.76389239903034e-05	0.000872170860150784	9.39085839500791e-06	0.000403664423793184	0.000928503479903614
T[Del(C):R2]T	0.000220467603559882	0.00018887271081615	0.00804245494742471	0.00230147227688715	0.000333383502632639	0.00621214233911877	0.0142490740031449	0.00352826863865955	0.00864345179930122	0.000667495775503047	0.00640946192725017	0.00299297574130658	0.00219912990673196	0.00309569392654717	0.0316390538878953	0.0232142420875338	0.032817218583041	0.000121325827339687	0.00904168444389898	0.0248452155319694	0.000940978843158306	0.00203169986684323	0.00025634094129109	0.0181638601951739	0.00386115977312674	0.000305583591312522	0.00512555378823878	0.00104512379287418	0.00720851140813981	0.00120051800689709	0.00153719326732793	0.000739427441087743	0.000231482275970347	0.00839971258891185	0.00470097528837433
T[Del(C):R3]A	0.000182303348604982	0.000130683263039047	0.00171832027213664	0.000651722696315574	0.000500297127621284	0.00112085290376659	0.00250626774448526	0.00147989839550027	0.00580790807151471	0.00056251922287517	0.00258915392739736	0.00284105598181085	0.00367815855722265	0.000992900239521992	0.00656657764548716	0.0564771100713328	0.0111985735955324	4.05480639558448e-05	0.005609241334441	0.00435342848611727	0.000607780854653244	0.000752600350922274	0.000134110151360006	0.0411263914934985	0.00159468073669618	0.000265555523904574	0.00535476876762377	0.00421163653041391	0.00330507916460868	0.00142988888963719	0.000241897266494777	0.00125249404166125	0.000164125509918844	0.000695054667478705	0.00111170869834006
T[Del(C):R3]G	6.2253450153729e-05	4.35564057055122e-05	0.000505824647491348	0.000101721555055308	2.20624286598057e-05	0.000367587738908519	0.000309428243923092	0.000137960732057711	0.000886742790979408	6.93677660536635e-05	0.000430653750354161	0.000170832164291764	0.00145319303056766	0.000202499333476825	0.0013165215949677	0.00718535391865626	0.000866987275151102	1.10848740150525e-05	0.000714356218957568	0.00075674280722871	6.36800144738126e-05	3.89620652021997e-05	4.91135464660497e-05	0.00612796446643148	0.000249863488560823	0.000276131121259515	0.000256508167754088	0.000267591266201379	0.000442811805491205	9.72786251173624e-06	5.259459128963e-05	0.000197478460387373	9.24785039914485e-06	0.000308222359932802	0.000815145085073352
T[Del(C):R3]T	0.000377148274235817	0.000156255269561929	0.00234781829623415	0.000893217843648532	0.000298840141376181	0.000564261995359465	0.00322427533597652	0.00108099081786209	0.00646629021118149	0.000207451122582708	0.00265593522621024	0.000437656249074698	0.00163346070504001	0.00135655245312854	0.0054569084957487	0.02396942018361	0.00834957652433947	0.000120254964836927	0.00524830686861928	0.0044111771552797	0.000444160661700816	0.000582057487392092	0.000376775882325955	0.0192575587822883	0.000836896692569689	0.000948818714304161	0.00246420614438188	0.000614646689639763	0.0022759819276447	0.00042285913709441	0.00028835118903092	0.000823417402496647	0.000228860462712858	0.00190871512644348	0.00114850371830136
T[Del(C):R4]A	0.00113122344096295	0.000620215499959405	0.00121442243777581	0.000419016164981885	0.00144262692568845	0.000698470064718505	0.00164803207372088	0.000340983997218268	0.00256513991848522	0.000305894061689976	0.00105154671472249	0.000610983987465797	0.00250881804123152	0.000823521752244608	0.00382624172067664	0.0150451446352058	0.00200969937498387	6.82168356487696e-05	0.00251991568754289	0.00285064330063872	0.00027444028044599	0.000538281919742982	0.000123157922834483	0.0174122974681966	0.000593498730925751	0.000123353540115828	0.00202324701302914	0.000723804331687012	0.00234291566933404	0.00124121111674472	0.000508595763521214	0.00198210147350587	0.000134189169451509	0.000464532167503237	0.00207713993637222
T[Del(C):R4]G	0.000339738147910582	7.35706693210938e-05	0.00040317805708399	4.00545780950899e-05	0.000186042151301775	8.35228855639397e-05	0.000418869028302877	0.000307112212621965	0.000485712804220186	5.86483710942598e-05	0.000114665740628935	0.000674681830152603	7.15447936330175e-05	0.000138367555179015	0.000202306412314536	0.00185163312460061	0.000195296987052917	2.26038814771697e-05	0.000159586915342602	0.000299352404904082	7.95070274169244e-05	4.44717193769286e-05	0.00023323799536492	0.00260869137015695	0.00013364867841326	0.000117269728734222	0.000836425821541473	0.000520836513126294	0.000376748262966588	6.48524167449083e-06	7.23743267500801e-05	0.00151409138593025	1.36810982708999e-05	6.91576510695274e-05	0.000942547177998511
T[Del(C):R4]T	0.000715939525739205	0.000218564854608821	0.000632242273101575	0.000188426874045111	0.000378077045869668	0.000817018066090974	0.00102955497724014	0.000424531954614872	0.00280938178451133	0.000125739451492829	0.00065868047631662	0.000661394584272361	0.000764598627891069	0.000273934996613129	0.000898421676184327	0.00772401502817198	0.00194934735408309	0.000104626160742597	0.00219254181088354	0.00227043001556361	0.000259264202230269	0.000514339328068481	0.000258296965587286	0.0100122512413981	0.000454465201059269	0.000348028125858024	0.00210244050955631	0.00142076266430747	0.00179392185176918	0.000282963209544679	0.000350908594779332	0.00145482474190994	0.000109258108839381	0.00030322138321051	0.000877372737879472
T[Del(C):R5]A	0.00275296632882083	0.000241601103921114	0.000545140977478093	7.2036942136935e-05	0.000341276173850128	0.000248604525400125	0.000773899695135771	0.000284794342053748	0.00100317019380586	0.000396890341467038	0.000512907601862132	0.000359956212252165	0.00277042186998314	0.000602915598997711	0.00217878164569412	0.0086741833455094	0.000289208359073796	7.65811400622165e-05	0.00115523256990487	0.00141724556753692	0.000471537116521333	0.000450416742665325	0.000221577226246556	0.00984912061606536	0.000441426079679132	0.000109281172667721	0.00118749270863269	0.00122896760760546	0.00121812973795952	0.000556768687713842	0.000437329438431919	0.00159469248140427	0.000214368985798734	0.000786649133032027	0.000668575600797502
